CLIENT_ID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit
717491058,42,M,2,Post-Graduate,Single,$60K - $80K,Blue,26,20803
802243458,48,M,2,Doctorate,Single,$40K - $60K,Blue,42,2760
714485508,45,M,3,Doctorate,Single,$80K - $120K,Blue,36,9086
711377808,47,M,3,Graduate,Unknown,$60K - $80K,Blue,36,21142
718565733,62,M,0,Unknown,Single,Less than $40K,Blue,36,3653
712723608,44,F,3,Uneducated,Unknown,Less than $40K,Blue,36,1713
789948408,55,M,2,Graduate,Single,$80K - $120K,Blue,46,34516
734909358,43,M,4,Graduate,Single,$80K - $120K,Blue,33,6548
719267283,35,F,2,Doctorate,Married,$40K - $60K,Blue,27,1953
780684933,49,M,3,High School,Unknown,$40K - $60K,Blue,38,3051
720330558,44,M,3,Graduate,Married,$80K - $120K,Blue,25,25256
720784833,48,F,3,Graduate,Single,Unknown,Blue,36,1630
789059958,42,M,4,High School,Married,$120K +,Gold,30,34516
797138883,43,M,4,Unknown,Married,$40K - $60K,Blue,37,10800
721448283,39,F,1,Graduate,Single,Less than $40K,Blue,26,1876
710552733,42,M,5,Unknown,Married,$60K - $80K,Blue,36,4963
742778358,44,M,1,Graduate,Single,$60K - $80K,Blue,37,16739
713933658,56,F,0,Graduate,Single,Less than $40K,Blue,45,2463
788142483,46,M,3,College,Single,$80K - $120K,Silver,38,34516
789705408,50,M,2,College,Married,$60K - $80K,Blue,37,4743
780378633,43,M,3,College,Unknown,$60K - $80K,Blue,33,9382
817422408,45,F,3,Uneducated,Single,Less than $40K,Blue,30,2059
781297983,58,M,2,Unknown,Divorced,$60K - $80K,Blue,52,20410
710671608,39,F,2,Graduate,Divorced,Less than $40K,Blue,31,6798
719967708,44,F,2,Unknown,Single,Less than $40K,Blue,32,6472
711879633,45,M,3,High School,Single,Less than $40K,Blue,29,2766
716444733,55,F,2,Graduate,Married,Less than $40K,Blue,46,1438.3
718460958,49,F,2,College,Married,Less than $40K,Blue,35,3283
789953733,46,F,3,Graduate,Married,Less than $40K,Blue,37,2470
770278833,43,M,4,Unknown,Married,$120K +,Blue,37,20695
787291308,42,F,5,Graduate,Married,Less than $40K,Blue,36,4228
710644158,45,M,3,Graduate,Unknown,$80K - $120K,Blue,28,31743
717095733,48,F,4,Unknown,Unknown,Less than $40K,Blue,29,3212
813338733,47,F,3,Unknown,Single,Unknown,Blue,42,5884
787536933,44,F,3,Unknown,Single,Less than $40K,Blue,33,1724
714384783,59,F,1,Graduate,Married,Less than $40K,Blue,36,2468
713847858,49,F,3,Graduate,Divorced,Less than $40K,Blue,36,1438.3
809809008,47,F,5,Graduate,Married,Less than $40K,Blue,42,3111
719446833,58,F,1,High School,Married,Less than $40K,Blue,46,2799
720570333,48,F,3,College,Married,Less than $40K,Blue,36,1912
815308683,46,M,3,College,Married,$80K - $120K,Blue,41,18927
810875958,51,F,3,Graduate,Married,Less than $40K,Blue,46,2016
717775608,51,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,43,4830
718766058,56,M,2,Graduate,Single,$80K - $120K,Blue,36,1438.3
710656683,50,F,3,High School,Single,Less than $40K,Blue,36,1986
768390708,47,M,2,Unknown,Single,$80K - $120K,Blue,41,2877
713263758,53,F,1,College,Single,Less than $40K,Blue,45,2312
754564308,46,F,3,Graduate,Married,$40K - $60K,Blue,39,2644
827890758,39,F,1,Uneducated,Single,Less than $40K,Blue,35,2062
779945508,50,F,1,Graduate,Married,Less than $40K,Blue,35,3510
720807183,55,M,2,Graduate,Single,$80K - $120K,Blue,36,15026
709309308,50,M,3,College,Unknown,$80K - $120K,Blue,37,27186
715844733,45,M,5,High School,Married,$60K - $80K,Blue,36,2174
712332183,42,M,3,College,Single,$80K - $120K,Blue,36,29535
790123983,50,F,2,High School,Single,Less than $40K,Blue,43,2974
711721458,50,F,2,Graduate,Unknown,Less than $40K,Blue,36,1438.3
716860233,51,F,3,Uneducated,Married,Less than $40K,Blue,39,8148
714678408,48,F,4,Post-Graduate,Married,Less than $40K,Blue,31,2646
708798483,37,F,3,Unknown,Single,Unknown,Blue,24,2054
708501783,43,M,2,High School,Married,$120K +,Blue,36,34516
713645883,37,F,1,High School,Single,Less than $40K,Blue,23,1879
718622658,45,M,4,High School,Single,$80K - $120K,Blue,34,15913
710641008,44,F,2,High School,Single,Less than $40K,Blue,36,8685
718547358,60,F,2,Uneducated,Unknown,$40K - $60K,Blue,52,2676
716177583,58,F,1,Post-Graduate,Single,Less than $40K,Blue,36,1438.3
713417433,42,M,2,Graduate,Single,$40K - $60K,Blue,28,1711
713043183,61,M,0,High School,Single,$40K - $60K,Blue,48,2572
719328858,56,M,4,High School,Married,$60K - $80K,Blue,43,4535
718501983,44,M,2,Graduate,Married,$60K - $80K,Blue,36,5950
803800533,39,M,1,Unknown,Single,$40K - $60K,Blue,33,2088
771790083,43,F,3,Unknown,Married,Less than $40K,Silver,32,10466
712817808,39,M,2,Graduate,Married,$60K - $80K,Blue,23,4761
811697958,50,F,4,Unknown,Married,Less than $40K,Blue,45,1488
817089408,44,M,2,College,Married,$60K - $80K,Blue,27,19114
803406558,30,F,1,Uneducated,Single,Unknown,Blue,24,7536
717297708,47,F,1,Graduate,Single,Unknown,Blue,37,2441
808756458,47,M,3,Graduate,Married,$80K - $120K,Blue,42,13189
718352358,49,F,3,Post-Graduate,Married,Less than $40K,Blue,35,1914
780638958,42,F,2,Graduate,Divorced,$40K - $60K,Blue,31,2468
721026033,57,F,1,Unknown,Single,Less than $40K,Blue,44,2564
719894433,43,F,4,Unknown,Married,Less than $40K,Blue,24,1679
812493033,44,F,3,High School,Single,$40K - $60K,Blue,37,3410
718256658,45,F,3,Uneducated,Married,Less than $40K,Blue,38,2728
711421233,51,M,3,High School,Single,$60K - $80K,Blue,43,7119
710335983,57,F,0,High School,Divorced,Less than $40K,Blue,36,3532
720108783,60,F,1,Uneducated,Single,Unknown,Blue,50,7459
818259558,64,F,0,Graduate,Single,Less than $40K,Blue,56,2294
708511983,37,M,3,Graduate,Married,$80K - $120K,Blue,18,1663
708838908,49,F,3,Unknown,Single,$40K - $60K,Blue,42,5129
778720533,53,F,4,Graduate,Married,Less than $40K,Blue,37,1722
793015083,46,F,4,Graduate,Married,Unknown,Blue,40,2586
821336133,50,F,2,High School,Single,Less than $40K,Blue,46,8708
713905608,56,F,3,Unknown,Single,Less than $40K,Blue,50,8869
779164608,45,F,3,Graduate,Married,Less than $40K,Blue,34,2641
714835833,43,M,4,High School,Divorced,$80K - $120K,Blue,36,34516
823863033,52,M,2,Unknown,Married,$80K - $120K,Silver,48,34516
713321508,47,F,3,Unknown,Single,Less than $40K,Blue,36,1965
708992733,50,F,0,High School,Married,Less than $40K,Blue,36,1513
709488108,42,M,4,College,Single,$40K - $60K,Blue,36,10543
716094333,49,M,1,Graduate,Single,$80K - $120K,Blue,42,17764
778567983,50,F,2,Graduate,Single,$40K - $60K,Blue,43,1438.3
712178883,49,F,2,College,Single,$40K - $60K,Blue,36,6371
717490008,43,M,4,Graduate,Divorced,$80K - $120K,Blue,36,19188
718282983,60,M,0,College,Unknown,Less than $40K,Blue,47,3076
747208083,49,M,4,Graduate,Single,$40K - $60K,Blue,42,2822
820276908,42,F,4,College,Married,$40K - $60K,Blue,37,4139
719960133,42,M,3,College,Single,$80K - $120K,Silver,26,34516
711062958,43,M,3,Graduate,Single,$120K +,Blue,23,4121
714917583,42,F,2,Doctorate,Unknown,Less than $40K,Silver,36,10074
767256933,43,M,5,Uneducated,Married,$60K - $80K,Blue,36,2621
712568358,47,M,1,High School,Married,$60K - $80K,Blue,29,3394
789182358,56,M,1,Uneducated,Single,$80K - $120K,Blue,45,17628
716989683,56,M,2,Doctorate,Single,$80K - $120K,Blue,48,4480
827968383,43,F,3,High School,Unknown,Less than $40K,Blue,39,3370
819647358,38,M,2,Unknown,Single,$60K - $80K,Blue,33,12871
788966958,47,F,1,Graduate,Married,Unknown,Blue,34,3112
789502308,57,F,3,Unknown,Single,Less than $40K,Blue,49,1551
756458508,44,M,3,Graduate,Single,$60K - $80K,Blue,37,1682
714643983,42,F,1,High School,Married,Less than $40K,Blue,36,2758
711606558,49,F,1,High School,Married,Less than $40K,Blue,39,1909
824155458,48,M,2,High School,Married,$80K - $120K,Blue,44,11332
710445183,44,M,5,Doctorate,Single,$120K +,Blue,31,7567
802834158,42,M,4,Unknown,Married,$60K - $80K,Blue,36,6743
712038258,48,M,4,Unknown,Single,$80K - $120K,Blue,36,32838
712864683,42,F,3,Doctorate,Single,Less than $40K,Blue,30,1438.3
813971283,43,M,4,Unknown,Married,$80K - $120K,Blue,38,2510
764211033,50,F,3,Uneducated,Unknown,Less than $40K,Blue,43,3199
721424583,35,F,1,High School,Married,Less than $40K,Blue,26,1918
713886333,47,M,2,High School,Married,$60K - $80K,Blue,39,18660
711741708,41,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,33,7591
794217108,43,M,2,College,Single,$120K +,Blue,37,14315
715339758,64,F,1,High School,Divorced,Unknown,Blue,36,18038
709610283,42,F,4,Graduate,Single,Less than $40K,Blue,34,1853
714575208,49,M,5,Doctorate,Single,$40K - $60K,Blue,43,4951
716758908,46,M,3,Uneducated,Single,$120K +,Blue,27,34516
778915233,51,F,0,Graduate,Married,Less than $40K,Blue,32,1757
789466008,47,M,5,Graduate,Married,$60K - $80K,Blue,38,24033
716635758,38,F,2,Unknown,Single,$40K - $60K,Blue,29,3276
771819258,52,M,1,Unknown,Married,$120K +,Blue,40,3614
713451408,47,M,4,High School,Divorced,$60K - $80K,Blue,36,1943
780146658,40,F,2,Post-Graduate,Married,$40K - $60K,Blue,25,3795
711675108,43,F,3,Graduate,Single,Less than $40K,Blue,30,4075
755467683,48,F,1,Graduate,Single,Less than $40K,Blue,41,3001
792864858,47,M,4,Unknown,Unknown,Less than $40K,Blue,37,5726
713009208,54,F,3,Graduate,Single,Less than $40K,Blue,44,2077
772231233,41,F,2,Graduate,Married,Less than $40K,Blue,30,2157
720510333,40,F,3,College,Unknown,$40K - $60K,Blue,20,2037
780199233,33,M,2,Doctorate,Single,$120K +,Blue,23,14914
711700158,47,F,2,High School,Single,Less than $40K,Blue,39,1580
788275083,46,M,3,College,Married,$60K - $80K,Blue,38,15483
708804633,44,F,2,Doctorate,Divorced,Less than $40K,Blue,36,1916
714479358,51,M,3,Graduate,Single,$80K - $120K,Blue,36,3610
711406758,48,F,3,Graduate,Married,Less than $40K,Blue,36,1667
821424483,51,F,1,High School,Single,Less than $40K,Blue,47,1438.3
769438608,48,F,1,Graduate,Married,Less than $40K,Blue,42,1942
822068583,48,F,4,Uneducated,Single,Unknown,Blue,44,2231
711371208,50,F,4,College,Married,Unknown,Blue,36,6465
788832033,35,M,2,High School,Unknown,$40K - $60K,Blue,19,8599
713452533,35,F,4,Graduate,Single,Less than $40K,Blue,22,1438.3
720212508,51,F,1,Graduate,Single,Less than $40K,Blue,37,4402
717825033,50,M,0,Unknown,Divorced,$60K - $80K,Blue,36,5444
779926608,50,F,2,High School,Married,Less than $40K,Blue,36,1438.3
713608383,54,F,1,Unknown,Married,Less than $40K,Blue,40,1438.3
710125608,45,F,5,Unknown,Single,Less than $40K,Blue,36,2679
712724733,31,F,0,Post-Graduate,Single,Less than $40K,Blue,19,2766
718286658,42,M,3,Graduate,Single,$60K - $80K,Silver,22,25293
714195108,45,F,2,Post-Graduate,Single,Unknown,Blue,37,2707
720867708,45,F,4,Graduate,Unknown,Less than $40K,Blue,33,1748
752573508,45,F,3,High School,Single,$40K - $60K,Blue,26,4034
768661758,53,M,0,Uneducated,Divorced,$120K +,Blue,47,26129
721126833,51,M,2,High School,Married,$80K - $120K,Blue,41,14902
716093133,38,F,2,Uneducated,Single,$40K - $60K,Blue,31,12228
771092433,55,F,2,Graduate,Single,Less than $40K,Blue,42,1724
712807758,47,F,3,Graduate,Single,Less than $40K,Blue,39,1438.3
721514883,38,M,1,Graduate,Single,$80K - $120K,Blue,25,16665
824140908,52,M,3,Uneducated,Single,$120K +,Blue,48,20974
712971708,43,F,5,Unknown,Single,Less than $40K,Blue,26,3139
716471508,54,M,2,Unknown,Single,$120K +,Blue,36,19865
782548758,42,F,5,High School,Divorced,Less than $40K,Blue,36,2069
720444408,35,F,1,College,Single,Less than $40K,Blue,25,2231
717389433,62,F,0,High School,Single,Unknown,Silver,51,33371
714292533,48,F,3,College,Married,Less than $40K,Blue,36,2544
709585758,41,M,4,High School,Single,$120K +,Blue,28,34516
712096758,49,F,2,Graduate,Unknown,$40K - $60K,Blue,36,5370
811463283,54,M,0,Graduate,Single,$80K - $120K,Blue,42,22437
789358908,53,F,3,College,Married,Less than $40K,Blue,43,3573
718146258,51,M,2,Graduate,Divorced,$60K - $80K,Blue,41,1959
710779083,59,F,0,Graduate,Married,Less than $40K,Blue,48,1661
709166883,39,F,3,Uneducated,Single,Unknown,Blue,27,5363
712554183,65,F,2,College,Single,$40K - $60K,Blue,54,3009
721315233,47,M,4,High School,Single,$40K - $60K,Silver,32,18535
714766383,42,M,3,High School,Single,Less than $40K,Blue,24,2171
797491683,45,M,5,Unknown,Married,$80K - $120K,Silver,39,34516
714157908,57,F,0,Unknown,Married,Less than $40K,Blue,42,2376
714588408,51,F,3,Uneducated,Married,Less than $40K,Blue,43,2882
719627133,50,F,1,Graduate,Single,Less than $40K,Blue,37,3277
714125883,47,M,2,Unknown,Married,$80K - $120K,Blue,36,2514
712865583,57,F,5,Graduate,Married,$40K - $60K,Blue,49,3301
779363283,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,34,12391
779224758,47,F,2,Doctorate,Single,Less than $40K,Blue,37,2168
718775808,42,F,3,Unknown,Married,Unknown,Blue,31,7762
710267583,45,F,3,Doctorate,Divorced,Unknown,Blue,33,12587
711305208,52,M,2,Unknown,Married,$60K - $80K,Blue,36,14785
717531483,37,M,2,High School,Single,$60K - $80K,Blue,21,3433
709170108,60,F,1,Unknown,Single,$40K - $60K,Blue,41,2425
716056158,63,M,0,Graduate,Single,$60K - $80K,Blue,51,11619
711326583,62,F,0,High School,Single,Less than $40K,Blue,50,3989
715406658,47,F,1,Unknown,Single,Less than $40K,Blue,37,2173
712814658,50,F,0,Graduate,Married,Less than $40K,Blue,43,2393
773228133,39,F,2,Graduate,Married,Less than $40K,Blue,29,1677
710453283,40,F,3,Uneducated,Single,Less than $40K,Blue,27,2035
795266208,39,M,3,College,Single,$120K +,Blue,30,8842
779090883,42,F,2,Unknown,Unknown,Less than $40K,Blue,23,2483
712309758,65,M,0,Graduate,Single,$40K - $60K,Blue,49,13921
716625033,32,F,1,Graduate,Single,Less than $40K,Blue,36,2761
790112133,47,F,2,Post-Graduate,Single,$40K - $60K,Blue,40,2623
797238108,49,F,4,Unknown,Divorced,Less than $40K,Blue,43,3232
716782758,48,M,3,Graduate,Single,$60K - $80K,Blue,42,19075
715588008,45,M,4,College,Married,$80K - $120K,Blue,31,31978
713977308,62,M,1,Graduate,Single,$120K +,Blue,53,34516
719059083,45,F,3,High School,Unknown,Less than $40K,Blue,33,6225
708797583,49,F,4,Unknown,Single,Unknown,Blue,31,2672
708809283,41,F,4,Graduate,Divorced,$40K - $60K,Blue,33,10360
771529608,50,M,2,High School,Married,$120K +,Blue,38,10747
715776033,46,M,5,Uneducated,Single,$60K - $80K,Blue,33,3135
778619358,42,F,3,Uneducated,Single,Less than $40K,Blue,22,1438.3
715717608,41,F,4,Uneducated,Unknown,Less than $40K,Blue,32,3189
789204933,65,M,1,Uneducated,Single,Less than $40K,Blue,55,8963
711100608,55,M,1,Uneducated,Single,$60K - $80K,Blue,48,1723
713591283,36,F,3,Uneducated,Married,Unknown,Blue,23,2161
719344608,46,F,3,Graduate,Single,Less than $40K,Blue,27,3901
787659483,58,F,1,Doctorate,Married,Less than $40K,Blue,48,1438.3
822948708,42,F,3,Uneducated,Divorced,Less than $40K,Blue,38,3131
710080383,38,F,2,Graduate,Single,$40K - $60K,Blue,36,2331
715596783,29,F,1,Uneducated,Married,Less than $40K,Blue,18,1895
798773208,46,F,4,Unknown,Divorced,Unknown,Blue,40,26496
768624258,55,F,2,Graduate,Single,Less than $40K,Blue,49,1583
721412208,57,F,2,High School,Married,Less than $40K,Blue,36,1438.3
708129933,45,F,4,Graduate,Single,Less than $40K,Blue,36,2072
719703483,47,F,1,Doctorate,Divorced,Less than $40K,Blue,37,2707
708290208,43,F,3,High School,Married,Less than $40K,Silver,31,13608
710431158,52,F,3,Unknown,Single,Unknown,Blue,36,10273
816528333,64,F,0,High School,Single,Less than $40K,Blue,56,2609
778760808,52,F,2,Graduate,Married,Less than $40K,Blue,39,8431
718025808,61,M,0,High School,Divorced,$60K - $80K,Blue,51,5852
815860008,40,F,3,Uneducated,Married,Less than $40K,Blue,35,3140
780126033,50,M,4,Unknown,Married,$40K - $60K,Blue,35,12914
720135333,45,F,5,Graduate,Single,Less than $40K,Blue,34,8694
719174433,36,F,1,Unknown,Single,Less than $40K,Blue,24,1735
821521983,51,F,3,High School,Single,Unknown,Blue,46,2286
716961933,43,F,2,Graduate,Married,Less than $40K,Blue,36,3589
712834533,51,F,2,Unknown,Single,Less than $40K,Blue,39,2673
710544033,47,M,2,Unknown,Married,$80K - $120K,Blue,36,9437
710622333,39,F,2,High School,Single,$40K - $60K,Blue,28,2751
714277758,40,M,1,High School,Single,$40K - $60K,Blue,28,11557
713166333,38,F,2,High School,Married,Unknown,Blue,27,14831
714346608,51,F,2,Graduate,Single,$40K - $60K,Blue,36,1495
778284783,44,M,5,Unknown,Married,$60K - $80K,Blue,34,2791
714721608,38,M,3,Graduate,Single,$120K +,Blue,29,9703
716453883,47,M,5,Unknown,Single,$120K +,Blue,39,3889
713876958,32,F,0,Unknown,Single,Unknown,Blue,26,14140
794967408,53,M,3,Post-Graduate,Married,$80K - $120K,Blue,47,9106
798481383,40,F,3,Uneducated,Married,Less than $40K,Blue,34,2694
718697583,45,M,3,Graduate,Divorced,$60K - $80K,Blue,36,19629
711799458,41,M,4,Graduate,Single,$40K - $60K,Blue,36,6507
823904133,53,F,2,College,Single,Unknown,Blue,49,10195
718005108,44,F,5,College,Married,Less than $40K,Blue,34,2096
717877533,39,F,2,Graduate,Single,$40K - $60K,Blue,36,11314
711883833,50,F,1,Uneducated,Single,Less than $40K,Blue,37,1837
711646908,39,M,3,Unknown,Single,$60K - $80K,Blue,23,7821
718171308,44,F,3,Graduate,Married,Less than $40K,Blue,36,1984
709627983,56,F,3,Post-Graduate,Single,Less than $40K,Blue,36,2535
716580933,63,M,0,Uneducated,Single,$40K - $60K,Blue,36,1970
713600958,50,M,1,Unknown,Married,$120K +,Blue,38,34516
772248408,40,F,3,Graduate,Single,Less than $40K,Blue,29,2694
720196158,48,M,3,Unknown,Single,$60K - $80K,Blue,40,4476
770024733,53,F,2,Uneducated,Single,$40K - $60K,Blue,47,1699
710912733,44,F,1,Uneducated,Married,Less than $40K,Blue,36,1953
712860858,56,F,2,Graduate,Unknown,Unknown,Blue,45,5264
708702258,40,F,3,Uneducated,Single,Unknown,Blue,36,3698
797169633,41,M,4,Graduate,Single,$120K +,Blue,35,34516
709922508,40,F,4,Unknown,Married,Less than $40K,Blue,28,2712
712802733,45,F,4,High School,Divorced,Less than $40K,Blue,36,5486
716981358,40,F,2,Post-Graduate,Married,Less than $40K,Blue,32,2107
758787333,52,M,3,Uneducated,Unknown,$120K +,Blue,45,18096
720519333,59,F,2,Unknown,Single,Unknown,Blue,45,2721
717387933,49,F,2,High School,Divorced,Less than $40K,Blue,36,2976
738195708,47,M,2,Graduate,Divorced,$80K - $120K,Blue,40,16741
708560733,42,F,3,Graduate,Divorced,Less than $40K,Blue,36,3714
717001908,41,F,5,Graduate,Married,Less than $40K,Blue,28,6936
768972558,43,M,5,High School,Married,$120K +,Blue,37,11099
716899233,40,F,4,Graduate,Single,Less than $40K,Gold,20,15987
715567608,45,F,1,High School,Unknown,Less than $40K,Blue,35,4406
713264583,43,M,2,High School,Married,$120K +,Silver,23,34516
716769783,48,F,2,Graduate,Married,Unknown,Blue,40,5104
719564208,46,F,1,Uneducated,Single,$40K - $60K,Blue,30,7195
716680983,41,F,3,Doctorate,Married,Less than $40K,Blue,36,1956
715719033,38,F,3,Post-Graduate,Married,Less than $40K,Blue,32,3317
713229633,45,F,0,Unknown,Married,$40K - $60K,Blue,30,2759
788246958,44,F,2,Graduate,Married,Unknown,Blue,36,6038
720419358,35,F,2,Uneducated,Single,Less than $40K,Blue,36,2942
772545858,49,F,4,Graduate,Married,Less than $40K,Blue,39,5095
771431133,47,F,4,Graduate,Unknown,Less than $40K,Blue,35,1438.3
717800358,48,M,3,High School,Single,$80K - $120K,Blue,36,10111
798041508,50,F,4,Graduate,Single,Less than $40K,Blue,44,3201
710626758,44,M,4,Uneducated,Unknown,$60K - $80K,Blue,36,2761
718982058,37,M,3,Graduate,Divorced,$40K - $60K,Blue,36,5987
791822733,47,F,3,High School,Single,Unknown,Blue,41,5630
718762308,35,F,1,Graduate,Single,Unknown,Blue,36,6622
716841783,51,M,0,Graduate,Married,$120K +,Blue,36,18733
794524833,36,F,3,Graduate,Single,$40K - $60K,Blue,18,2265
721359183,33,F,2,Unknown,Married,$40K - $60K,Blue,19,2907
715014633,32,F,0,Uneducated,Married,Unknown,Blue,36,8791
714372333,59,F,0,Doctorate,Married,Less than $40K,Blue,52,2302
766946058,51,F,2,Unknown,Unknown,$40K - $60K,Blue,44,5489
708549033,50,F,1,High School,Married,Less than $40K,Blue,32,2055
708378108,39,F,1,Post-Graduate,Married,$40K - $60K,Blue,36,2147
826168083,49,F,4,Unknown,Divorced,Less than $40K,Blue,45,1757
779320008,43,M,3,College,Married,$80K - $120K,Blue,25,2900
715312158,41,F,2,Graduate,Single,Less than $40K,Blue,29,2670
711688983,51,M,2,Unknown,Divorced,$80K - $120K,Blue,38,21382
714393708,54,F,0,College,Married,$40K - $60K,Blue,46,2254
789477483,40,F,5,Unknown,Single,Unknown,Blue,31,4433
712481733,55,F,2,Graduate,Married,Less than $40K,Blue,36,1438.3
